"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"359","718","718","718","0.12963943409361192","0.12963943409361192","0.12963943409361192"
"360","720","720","720","0.12698008202115238","0.12698008202115238","0.12698008202115238"
"361","722","722","722","0.12817600433507628","0.12817600433507628","0.12817600433507628"
"362","724","724","724","0.1294034761103538","0.1294034761103538","0.1294034761103538"
"363","726","726","726","0.12784465797116093","0.12784465797116093","0.12784465797116093"
"364","728","728","728","0.12907018808315854","0.12907018808315854","0.12907018808315854"
"365","730","730","730","0.1283332961693591","0.1283332961693591","0.1283332961693591"
"366","732","732","732","0.12636825705163487","0.12636825705163487","0.12636825705163487"
"367","734","734","734","0.12760083565524655","0.12760083565524655","0.12760083565524655"
"368","736","736","736","0.12608381219696668","0.12608381219696668","0.12608381219696668"
"369","738","738","738","0.12758930585562142","0.12758930585562142","0.12758930585562142"
"370","740","740","740","0.12941349375598415","0.12941349375598415","0.12941349375598415"
"371","742","742","742","0.12726561122415317","0.12726561122415317","0.12726561122415317"
"372","744","744","744","0.126343947339288","0.126343947339288","0.126343947339288"
"373","746","746","746","0.13128584462385567","0.13128584462385567","0.13128584462385567"
"374","748","748","748","0.1316559394210127","0.1316559394210127","0.1316559394210127"
"375","750","750","750","0.1271018009131479","0.1271018009131479","0.1271018009131479"
"376","752","752","752","0.12653640364465885","0.12653640364465885","0.12653640364465885"
"377","754","754","754","0.1281132296832819","0.1281132296832819","0.1281132296832819"
"378","756","756","756","0.12519531153893276","0.12519531153893276","0.12519531153893276"
"379","758","758","758","0.1281705754131656","0.1281705754131656","0.1281705754131656"
"380","760","760","760","0.12855686601778826","0.12855686601778826","0.12855686601778826"
"381","762","762","762","0.12760924467923188","0.12760924467923188","0.12760924467923188"
"382","764","764","764","0.12789288224026224","0.12789288224026224","0.12789288224026224"
"383","766","766","766","0.1270261613696088","0.1270261613696088","0.1270261613696088"
"384","768","768","768","0.12852195003520558","0.12852195003520558","0.12852195003520558"
"385","770","770","770","0.12875760999890892","0.12875760999890892","0.12875760999890892"
"386","772","772","772","0.12643326620866618","0.12643326620866618","0.12643326620866618"
"387","774","774","774","0.13072078340531504","0.13072078340531504","0.13072078340531504"
"388","776","776","776","0.12844443574332795","0.12844443574332795","0.12844443574332795"
"389","778","778","778","0.1273052307178916","0.1273052307178916","0.1273052307178916"
"390","780","780","780","0.12651636122423804","0.12651636122423804","0.12651636122423804"
"391","782","782","782","0.12700505537122397","0.12700505537122397","0.12700505537122397"
"392","784","784","784","0.12670684042308528","0.12670684042308528","0.12670684042308528"
"393","786","786","786","0.1272511543188472","0.1272511543188472","0.1272511543188472"
"394","788","788","788","0.12491308342138929","0.12491308342138929","0.12491308342138929"
"395","790","790","790","0.12599257300025293","0.12599257300025293","0.12599257300025293"
"396","792","792","792","0.12715848256818874","0.12715848256818874","0.12715848256818874"
"397","794","794","794","0.1265489028775336","0.1265489028775336","0.1265489028775336"
"398","796","796","796","0.12704560206319945","0.12704560206319945","0.12704560206319945"
"399","798","798","798","0.1263906713163684","0.1263906713163684","0.1263906713163684"
"400","800","800","800","0.1281385797849857","0.1281385797849857","0.1281385797849857"
"401","802","802","802","0.13008367984036534","0.13008367984036534","0.13008367984036534"
"402","804","804","804","0.12838505312954704","0.12838505312954704","0.12838505312954704"
"403","806","806","806","0.12949845429259393","0.12949845429259393","0.12949845429259393"
"404","808","808","808","0.12787984733492513","0.12787984733492513","0.12787984733492513"
"405","810","810","810","0.13106383373124134","0.13106383373124134","0.13106383373124134"
"406","812","812","812","0.12905042270458592","0.12905042270458592","0.12905042270458592"
"407","814","814","814","0.1281709129225728","0.1281709129225728","0.1281709129225728"
"408","816","816","816","0.12829392432520548","0.12829392432520548","0.12829392432520548"
"409","818","818","818","0.12864821037895507","0.12864821037895507","0.12864821037895507"
"410","820","820","820","0.1278346532266931","0.1278346532266931","0.1278346532266931"
"411","822","822","822","0.12906170663815564","0.12906170663815564","0.12906170663815564"
"412","824","824","824","0.1293800842838835","0.1293800842838835","0.1293800842838835"
"413","826","826","826","0.12705902323800192","0.12705902323800192","0.12705902323800192"
"414","828","828","828","0.12815577543677645","0.12815577543677645","0.12815577543677645"
"415","830","830","830","0.13103851157467206","0.13103851157467206","0.13103851157467206"
"416","832","832","832","0.13011094316541905","0.13011094316541905","0.13011094316541905"
"417","834","834","834","0.12962699977194053","0.12962699977194053","0.12962699977194053"
"418","836","836","836","0.12913577750769376","0.12913577750769376","0.12913577750769376"
"419","838","838","838","0.127966739298193","0.127966739298193","0.127966739298193"
"420","840","840","840","0.12958086921683398","0.12958086921683398","0.12958086921683398"
"421","842","842","842","0.12875197386698395","0.12875197386698395","0.12875197386698395"
"422","844","844","844","0.1291096694975392","0.1291096694975392","0.1291096694975392"
"423","846","846","846","0.1305873638288216","0.1305873638288216","0.1305873638288216"
"424","848","848","848","0.12922891243841622","0.12922891243841622","0.12922891243841622"
"425","850","850","850","0.1300284067135347","0.1300284067135347","0.1300284067135347"
"426","852","852","852","0.13066831537605827","0.13066831537605827","0.13066831537605827"
"427","854","854","854","0.13059827815737338","0.13059827815737338","0.13059827815737338"
"428","856","856","856","0.12901067473369793","0.12901067473369793","0.12901067473369793"
"429","858","858","858","0.13332546985163718","0.13332546985163718","0.13332546985163718"
"430","860","860","860","0.13085519852635047","0.13085519852635047","0.13085519852635047"
"431","862","862","862","0.12989529672052358","0.12989529672052358","0.12989529672052358"
"432","864","864","864","0.1292274546899778","0.1292274546899778","0.1292274546899778"
"433","866","866","866","0.1289244422417833","0.1289244422417833","0.1289244422417833"
"434","868","868","868","0.1303116055278166","0.1303116055278166","0.1303116055278166"
"435","870","870","870","0.13061520301122245","0.13061520301122245","0.13061520301122245"
"436","872","872","872","0.12967803322580101","0.12967803322580101","0.12967803322580101"
"437","874","874","874","0.1301722077701192","0.1301722077701192","0.1301722077701192"
"438","876","876","876","0.1278682691850766","0.1278682691850766","0.1278682691850766"
"439","878","878","878","0.12750010487667177","0.12750010487667177","0.12750010487667177"
"440","880","880","880","0.12821866754170008","0.12821866754170008","0.12821866754170008"
"441","882","882","882","0.1254535339875496","0.1254535339875496","0.1254535339875496"
"442","884","884","884","0.12886222405945663","0.12886222405945663","0.12886222405945663"
"443","886","886","886","0.1276080812942979","0.1276080812942979","0.1276080812942979"
"444","888","888","888","0.12909535680424","0.12909535680424","0.12909535680424"
"445","890","890","890","0.12706595849063154","0.12706595849063154","0.12706595849063154"
"446","892","892","892","0.1311077239278979","0.1311077239278979","0.1311077239278979"
"447","894","894","894","0.13174747179003876","0.13174747179003876","0.13174747179003876"
"448","896","896","896","0.12744800057387934","0.12744800057387934","0.12744800057387934"
"449","898","898","898","0.12944262128330933","0.12944262128330933","0.12944262128330933"
"450","900","900","900","0.12940670130816312","0.12940670130816312","0.12940670130816312"
"451","902","902","902","0.12865176212760135","0.12865176212760135","0.12865176212760135"
"452","904","904","904","0.1301983014876427","0.1301983014876427","0.1301983014876427"
"453","906","906","906","0.12970856206114703","0.12970856206114703","0.12970856206114703"
"454","908","908","908","0.13071395357076465","0.13071395357076465","0.13071395357076465"
"455","910","910","910","0.13018903091172768","0.13018903091172768","0.13018903091172768"
"456","912","912","912","0.12920500387972247","0.12920500387972247","0.12920500387972247"
"457","914","914","914","0.13112596828422468","0.13112596828422468","0.13112596828422468"
"458","916","916","916","0.1306444161349233","0.1306444161349233","0.1306444161349233"
"459","918","918","918","0.1311331436903781","0.1311331436903781","0.1311331436903781"
"460","920","920","920","0.1337671536562371","0.1337671536562371","0.1337671536562371"
"461","922","922","922","0.13189725732596846","0.13189725732596846","0.13189725732596846"
"462","924","924","924","0.13234982906139306","0.13234982906139306","0.13234982906139306"
"463","926","926","926","0.12856504819114128","0.12856504819114128","0.12856504819114128"
"464","928","928","928","0.1290712813936873","0.1290712813936873","0.1290712813936873"
"465","930","930","930","0.12872770857357738","0.12872770857357738","0.12872770857357738"
"466","932","932","932","0.1296872185086712","0.1296872185086712","0.1296872185086712"
"467","934","934","934","0.12850058610675497","0.12850058610675497","0.12850058610675497"
"468","936","936","936","0.12864466367300353","0.12864466367300353","0.12864466367300353"
"469","938","938","938","0.13211796951783322","0.13211796951783322","0.13211796951783322"
"470","940","940","940","0.12942566762010704","0.12942566762010704","0.12942566762010704"
"471","942","942","942","0.1297316607240217","0.1297316607240217","0.1297316607240217"
"472","944","944","944","0.12818676328597742","0.12818676328597742","0.12818676328597742"
"473","946","946","946","0.12976136988593306","0.12976136988593306","0.12976136988593306"
"474","948","948","948","0.12892055734748264","0.12892055734748264","0.12892055734748264"
"475","950","950","950","0.13005112345764286","0.13005112345764286","0.13005112345764286"
"476","952","952","952","0.13109318390535227","0.13109318390535227","0.13109318390535227"
"477","954","954","954","0.12833877359607612","0.12833877359607612","0.12833877359607612"
"478","956","956","956","0.1280807948096784","0.1280807948096784","0.1280807948096784"
"479","958","958","958","0.12896253674006872","0.12896253674006872","0.12896253674006872"
"480","960","960","960","0.1297511278292194","0.1297511278292194","0.1297511278292194"
"481","962","962","962","0.12826972357060848","0.12826972357060848","0.12826972357060848"
"482","964","964","964","0.13109469272680438","0.13109469272680438","0.13109469272680438"
"483","966","966","966","0.12948067227435947","0.12948067227435947","0.12948067227435947"
"484","968","968","968","0.13043437647577985","0.13043437647577985","0.13043437647577985"
"485","970","970","970","0.1315178387207542","0.1315178387207542","0.1315178387207542"
"486","972","972","972","0.1282276190522989","0.1282276190522989","0.1282276190522989"
"487","974","974","974","0.12756127520635863","0.12756127520635863","0.12756127520635863"
"488","976","976","976","0.12795699943599206","0.12795699943599206","0.12795699943599206"
"489","978","978","978","0.1287310541777411","0.1287310541777411","0.1287310541777411"
"490","980","980","980","0.12670749095304304","0.12670749095304304","0.12670749095304304"
"491","982","982","982","0.13097096475711512","0.13097096475711512","0.13097096475711512"
"492","984","984","984","0.13067412228368752","0.13067412228368752","0.13067412228368752"
"493","986","986","986","0.12931207984811705","0.12931207984811705","0.12931207984811705"
"494","988","988","988","0.12994601745882456","0.12994601745882456","0.12994601745882456"
"495","990","990","990","0.13141875806042225","0.13141875806042225","0.13141875806042225"
"496","992","992","992","0.13029738734087337","0.13029738734087337","0.13029738734087337"
"497","994","994","994","0.12923675230424878","0.12923675230424878","0.12923675230424878"
"498","996","996","996","0.12754811791009618","0.12754811791009618","0.12754811791009618"
"499","998","998","998","0.12922540052154502","0.12922540052154502","0.12922540052154502"
"500","1000","1000","1000","0.1304364294465606","0.1304364294465606","0.1304364294465606"
"501","1002","1002","1002","0.1276727907392798","0.1276727907392798","0.1276727907392798"
"502","1004","1004","1004","0.1271784492407782","0.1271784492407782","0.1271784492407782"
"503","1006","1006","1006","0.13117202033548736","0.13117202033548736","0.13117202033548736"
"504","1008","1008","1008","0.13238865174340567","0.13238865174340567","0.13238865174340567"
"505","1010","1010","1010","0.12947553406782397","0.12947553406782397","0.12947553406782397"
"506","1012","1012","1012","0.131160303532691","0.131160303532691","0.131160303532691"
"507","1014","1014","1014","0.12922283778343843","0.12922283778343843","0.12922283778343843"
"508","1016","1016","1016","0.12933688898578685","0.12933688898578685","0.12933688898578685"
"509","1018","1018","1018","0.12972702072144376","0.12972702072144376","0.12972702072144376"
"510","1020","1020","1020","0.12950051302294452","0.12950051302294452","0.12950051302294452"
"511","1022","1022","1022","0.12985897338239022","0.12985897338239022","0.12985897338239022"
"512","1024","1024","1024","0.13020015922407938","0.13020015922407938","0.13020015922407938"
"513","1026","1026","1026","0.1293833769892953","0.1293833769892953","0.1293833769892953"
"514","1028","1028","1028","0.12889781991094232","0.12889781991094232","0.12889781991094232"
"515","1030","1030","1030","0.12878437040415605","0.12878437040415605","0.12878437040415605"
"516","1032","1032","1032","0.12916834838363145","0.12916834838363145","0.12916834838363145"
"517","1034","1034","1034","0.13000770662102107","0.13000770662102107","0.13000770662102107"
"518","1036","1036","1036","0.13152451292108916","0.13152451292108916","0.13152451292108916"
"519","1038","1038","1038","0.13202904117716244","0.13202904117716244","0.13202904117716244"
"520","1040","1040","1040","0.12995274842592286","0.12995274842592286","0.12995274842592286"
"521","1042","1042","1042","0.12711602540049144","0.12711602540049144","0.12711602540049144"
"522","1044","1044","1044","0.12866432360746335","0.12866432360746335","0.12866432360746335"
"523","1046","1046","1046","0.1284075977130927","0.1284075977130927","0.1284075977130927"
"524","1048","1048","1048","0.13081623269557893","0.13081623269557893","0.13081623269557893"
"525","1050","1050","1050","0.13163882287082396","0.13163882287082396","0.13163882287082396"
"526","1052","1052","1052","0.13028802564864003","0.13028802564864003","0.13028802564864003"
"527","1054","1054","1054","0.13119058412627407","0.13119058412627407","0.13119058412627407"
"528","1056","1056","1056","0.1316309951059022","0.1316309951059022","0.1316309951059022"
"529","1058","1058","1058","0.1299697453924399","0.1299697453924399","0.1299697453924399"
"530","1060","1060","1060","0.13140444888985742","0.13140444888985742","0.13140444888985742"
"531","1062","1062","1062","0.13113709622549496","0.13113709622549496","0.13113709622549496"
"532","1064","1064","1064","0.13035091493234555","0.13035091493234555","0.13035091493234555"
"533","1066","1066","1066","0.12980982628017054","0.12980982628017054","0.12980982628017054"
"534","1068","1068","1068","0.1300734819709753","0.1300734819709753","0.1300734819709753"
"535","1070","1070","1070","0.13265516489484797","0.13265516489484797","0.13265516489484797"
"536","1072","1072","1072","0.1320347942090468","0.1320347942090468","0.1320347942090468"
"537","1074","1074","1074","0.13079527628735063","0.13079527628735063","0.13079527628735063"
"538","1076","1076","1076","0.12932942952320006","0.12932942952320006","0.12932942952320006"
"539","1078","1078","1078","0.13139007457285515","0.13139007457285515","0.13139007457285515"
"540","1080","1080","1080","0.13267067831398174","0.13267067831398174","0.13267067831398174"
"541","1082","1082","1082","0.13131234869795888","0.13131234869795888","0.13131234869795888"
"542","1084","1084","1084","0.12951869517770712","0.12951869517770712","0.12951869517770712"
"543","1086","1086","1086","0.12934433362330508","0.12934433362330508","0.12934433362330508"
"544","1088","1088","1088","0.13133975815212443","0.13133975815212443","0.13133975815212443"
"545","1090","1090","1090","0.13075182503467994","0.13075182503467994","0.13075182503467994"
"546","1092","1092","1092","0.13142014223133158","0.13142014223133158","0.13142014223133158"
"547","1094","1094","1094","0.13049170702948443","0.13049170702948443","0.13049170702948443"
"548","1096","1096","1096","0.1294164418229987","0.1294164418229987","0.1294164418229987"
"549","1098","1098","1098","0.12831911854344755","0.12831911854344755","0.12831911854344755"
"550","1100","1100","1100","0.13058233702273347","0.13058233702273347","0.13058233702273347"
"551","1102","1102","1102","0.13066198398008624","0.13066198398008624","0.13066198398008624"
"552","1104","1104","1104","0.13087138824838024","0.13087138824838024","0.13087138824838024"
"553","1106","1106","1106","0.13027740174533808","0.13027740174533808","0.13027740174533808"
"554","1108","1108","1108","0.13051515885897425","0.13051515885897425","0.13051515885897425"
"555","1110","1110","1110","0.1303183995338825","0.1303183995338825","0.1303183995338825"
"556","1112","1112","1112","0.13078942391039672","0.13078942391039672","0.13078942391039672"
"557","1114","1114","1114","0.12982330218486487","0.12982330218486487","0.12982330218486487"
"558","1116","1116","1116","0.12965398858379393","0.12965398858379393","0.12965398858379393"
"559","1118","1118","1118","0.1297327717515237","0.1297327717515237","0.1297327717515237"
"560","1120","1120","1120","0.13068329440721385","0.13068329440721385","0.13068329440721385"
"561","1122","1122","1122","0.1311767353320075","0.1311767353320075","0.1311767353320075"
"562","1124","1124","1124","0.1305885189158405","0.1305885189158405","0.1305885189158405"
"563","1126","1126","1126","0.128047152663213","0.128047152663213","0.128047152663213"
"564","1128","1128","1128","0.13036761841252922","0.13036761841252922","0.13036761841252922"
"565","1130","1130","1130","0.13002339476348862","0.13002339476348862","0.13002339476348862"
"566","1132","1132","1132","0.1311573050109326","0.1311573050109326","0.1311573050109326"
"567","1134","1134","1134","0.12770333047976973","0.12770333047976973","0.12770333047976973"
"568","1136","1136","1136","0.12923647408934047","0.12923647408934047","0.12923647408934047"
"569","1138","1138","1138","0.1264601690435966","0.1264601690435966","0.1264601690435966"
"570","1140","1140","1140","0.12662620021459345","0.12662620021459345","0.12662620021459345"
"571","1142","1142","1142","0.12750983960556786","0.12750983960556786","0.12750983960556786"
"572","1144","1144","1144","0.12813696119043966","0.12813696119043966","0.12813696119043966"
"573","1146","1146","1146","0.1285395835104652","0.1285395835104652","0.1285395835104652"
"574","1148","1148","1148","0.1303995747173412","0.1303995747173412","0.1303995747173412"
"575","1150","1150","1150","0.12843258175149383","0.12843258175149383","0.12843258175149383"
"576","1152","1152","1152","0.1331212604686043","0.1331212604686043","0.1331212604686043"
"577","1154","1154","1154","0.13016007843577646","0.13016007843577646","0.13016007843577646"
"578","1156","1156","1156","0.12911956968330804","0.12911956968330804","0.12911956968330804"
"579","1158","1158","1158","0.13081190215704372","0.13081190215704372","0.13081190215704372"
"580","1160","1160","1160","0.13269415353427194","0.13269415353427194","0.13269415353427194"
"581","1162","1162","1162","0.1305617835810373","0.1305617835810373","0.1305617835810373"
"582","1164","1164","1164","0.13190849309185326","0.13190849309185326","0.13190849309185326"
"583","1166","1166","1166","0.1286044477947724","0.1286044477947724","0.1286044477947724"
"584","1168","1168","1168","0.12891104935799363","0.12891104935799363","0.12891104935799363"
"585","1170","1170","1170","0.12807781321464398","0.12807781321464398","0.12807781321464398"
"586","1172","1172","1172","0.13108215436236803","0.13108215436236803","0.13108215436236803"
"587","1174","1174","1174","0.1316950754064123","0.1316950754064123","0.1316950754064123"
"588","1176","1176","1176","0.1322424812855525","0.1322424812855525","0.1322424812855525"
"589","1178","1178","1178","0.13052298013712574","0.13052298013712574","0.13052298013712574"
"590","1180","1180","1180","0.1310026636867295","0.1310026636867295","0.1310026636867295"
"591","1182","1182","1182","0.13091485184080504","0.13091485184080504","0.13091485184080504"
"592","1184","1184","1184","0.1308491570102877","0.1308491570102877","0.1308491570102877"
"593","1186","1186","1186","0.12994209234496457","0.12994209234496457","0.12994209234496457"
"594","1188","1188","1188","0.12971516061079844","0.12971516061079844","0.12971516061079844"
"595","1190","1190","1190","0.13336724477855783","0.13336724477855783","0.13336724477855783"
"596","1192","1192","1192","0.1304661107550624","0.1304661107550624","0.1304661107550624"
"597","1194","1194","1194","0.13355132598212166","0.13355132598212166","0.13355132598212166"
"598","1196","1196","1196","0.13303641325227394","0.13303641325227394","0.13303641325227394"
"599","1198","1198","1198","0.13101950832211395","0.13101950832211395","0.13101950832211395"
"600","1200","1200","1200","0.12833136232047637","0.12833136232047637","0.12833136232047637"
"601","1202","1202","1202","0.1311852822866497","0.1311852822866497","0.1311852822866497"
"602","1204","1204","1204","0.13137152549821843","0.13137152549821843","0.13137152549821843"
"603","1206","1206","1206","0.13212096759864403","0.13212096759864403","0.13212096759864403"
"604","1208","1208","1208","0.13277930828080547","0.13277930828080547","0.13277930828080547"
"605","1210","1210","1210","0.13213482543934868","0.13213482543934868","0.13213482543934868"
"606","1212","1212","1212","0.1291849934736661","0.1291849934736661","0.1291849934736661"
"607","1214","1214","1214","0.13235241888859792","0.13235241888859792","0.13235241888859792"
"608","1216","1216","1216","0.13377976902923489","0.13377976902923489","0.13377976902923489"
"609","1218","1218","1218","0.13169352622593902","0.13169352622593902","0.13169352622593902"
"610","1220","1220","1220","0.1309506845744839","0.1309506845744839","0.1309506845744839"
"611","1222","1222","1222","0.13154222650466607","0.13154222650466607","0.13154222650466607"
"612","1224","1224","1224","0.12957046764174934","0.12957046764174934","0.12957046764174934"
"613","1226","1226","1226","0.12947239171985755","0.12947239171985755","0.12947239171985755"
"614","1228","1228","1228","0.13161111480654034","0.13161111480654034","0.13161111480654034"
"615","1230","1230","1230","0.13078188473729704","0.13078188473729704","0.13078188473729704"
"616","1232","1232","1232","0.12902247977678713","0.12902247977678713","0.12902247977678713"
"617","1234","1234","1234","0.13018514051371208","0.13018514051371208","0.13018514051371208"
"618","1236","1236","1236","0.1295937866909499","0.1295937866909499","0.1295937866909499"
"619","1238","1238","1238","0.12990192217462967","0.12990192217462967","0.12990192217462967"
"620","1240","1240","1240","0.1298784317948362","0.1298784317948362","0.1298784317948362"
"621","1242","1242","1242","0.12984930253737284","0.12984930253737284","0.12984930253737284"
"622","1244","1244","1244","0.13089544044480128","0.13089544044480128","0.13089544044480128"
"623","1246","1246","1246","0.1305286487599305","0.1305286487599305","0.1305286487599305"
"624","1248","1248","1248","0.12820636405333846","0.12820636405333846","0.12820636405333846"
"625","1250","1250","1250","0.12968115062718172","0.12968115062718172","0.12968115062718172"
"626","1252","1252","1252","0.1299650377077935","0.1299650377077935","0.1299650377077935"
"627","1254","1254","1254","0.13253535476912917","0.13253535476912917","0.13253535476912917"
"628","1256","1256","1256","0.13024525345913338","0.13024525345913338","0.13024525345913338"
"629","1258","1258","1258","0.1321433209336736","0.1321433209336736","0.1321433209336736"
"630","1260","1260","1260","0.1305499317268457","0.1305499317268457","0.1305499317268457"
"631","1262","1262","1262","0.1290563017087363","0.1290563017087363","0.1290563017087363"
"632","1264","1264","1264","0.12915690582532238","0.12915690582532238","0.12915690582532238"
"633","1266","1266","1266","0.13398196202519427","0.13398196202519427","0.13398196202519427"
"634","1268","1268","1268","0.13231407871793183","0.13231407871793183","0.13231407871793183"
"635","1270","1270","1270","0.13189058808846785","0.13189058808846785","0.13189058808846785"
"636","1272","1272","1272","0.12869440158968898","0.12869440158968898","0.12869440158968898"
"637","1274","1274","1274","0.1293264733911426","0.1293264733911426","0.1293264733911426"
"638","1276","1276","1276","0.13075203819779563","0.13075203819779563","0.13075203819779563"
"639","1278","1278","1278","0.1288391104719118","0.1288391104719118","0.1288391104719118"
"640","1280","1280","1280","0.13191909832055826","0.13191909832055826","0.13191909832055826"
"641","1282","1282","1282","0.13149936363976805","0.13149936363976805","0.13149936363976805"
"642","1284","1284","1284","0.13246524758270617","0.13246524758270617","0.13246524758270617"
"643","1286","1286","1286","0.13009292588680046","0.13009292588680046","0.13009292588680046"
"644","1288","1288","1288","0.12939506843263332","0.12939506843263332","0.12939506843263332"
"645","1290","1290","1290","0.12969458121644878","0.12969458121644878","0.12969458121644878"
"646","1292","1292","1292","0.12896876751363748","0.12896876751363748","0.12896876751363748"
"647","1294","1294","1294","0.12953202662382987","0.12953202662382987","0.12953202662382987"
"648","1296","1296","1296","0.13162896853123351","0.13162896853123351","0.13162896853123351"
"649","1298","1298","1298","0.1305481724607732","0.1305481724607732","0.1305481724607732"
"650","1300","1300","1300","0.1295554491114408","0.1295554491114408","0.1295554491114408"
"651","1302","1302","1302","0.1307120318717721","0.1307120318717721","0.1307120318717721"
"652","1304","1304","1304","0.13018877335035434","0.13018877335035434","0.13018877335035434"
"653","1306","1306","1306","0.1273145752196889","0.1273145752196889","0.1273145752196889"
"654","1308","1308","1308","0.13146833045062045","0.13146833045062045","0.13146833045062045"
"655","1310","1310","1310","0.1314812910301537","0.1314812910301537","0.1314812910301537"
"656","1312","1312","1312","0.13357847925952004","0.13357847925952004","0.13357847925952004"
"657","1314","1314","1314","0.13059706543337773","0.13059706543337773","0.13059706543337773"
"658","1316","1316","1316","0.1316264474133233","0.1316264474133233","0.1316264474133233"
"659","1318","1318","1318","0.12916493561454928","0.12916493561454928","0.12916493561454928"
"660","1320","1320","1320","0.13183451139023375","0.13183451139023375","0.13183451139023375"
"661","1322","1322","1322","0.13107029252590235","0.13107029252590235","0.13107029252590235"
"662","1324","1324","1324","0.13036433506371495","0.13036433506371495","0.13036433506371495"
"663","1326","1326","1326","0.13123184235234647","0.13123184235234647","0.13123184235234647"
"664","1328","1328","1328","0.1303673279379239","0.1303673279379239","0.1303673279379239"
"665","1330","1330","1330","0.1308074287668426","0.1308074287668426","0.1308074287668426"
"666","1332","1332","1332","0.13105790551618496","0.13105790551618496","0.13105790551618496"
"667","1334","1334","1334","0.13102430567674714","0.13102430567674714","0.13102430567674714"
"668","1336","1336","1336","0.130785251237192","0.130785251237192","0.130785251237192"
"669","1338","1338","1338","0.13195487567121902","0.13195487567121902","0.13195487567121902"
"670","1340","1340","1340","0.13172719982165007","0.13172719982165007","0.13172719982165007"
"671","1342","1342","1342","0.13151028462924982","0.13151028462924982","0.13151028462924982"
"672","1344","1344","1344","0.1321786225493859","0.1321786225493859","0.1321786225493859"
"673","1346","1346","1346","0.12876578032262342","0.12876578032262342","0.12876578032262342"
"674","1348","1348","1348","0.1303767534607153","0.1303767534607153","0.1303767534607153"
"675","1350","1350","1350","0.1328347538126495","0.1328347538126495","0.1328347538126495"
"676","1352","1352","1352","0.1330958564371611","0.1330958564371611","0.1330958564371611"
"677","1354","1354","1354","0.12946684687486262","0.12946684687486262","0.12946684687486262"
"678","1356","1356","1356","0.1332895190064271","0.1332895190064271","0.1332895190064271"
"679","1358","1358","1358","0.13232392614655675","0.13232392614655675","0.13232392614655675"
"680","1360","1360","1360","0.131105801707391","0.131105801707391","0.131105801707391"
"681","1362","1362","1362","0.13052206001560146","0.13052206001560146","0.13052206001560146"
"682","1364","1364","1364","0.13247224638083324","0.13247224638083324","0.13247224638083324"
"683","1366","1366","1366","0.13079061749252419","0.13079061749252419","0.13079061749252419"
"684","1368","1368","1368","0.13069212350931106","0.13069212350931106","0.13069212350931106"
"685","1370","1370","1370","0.130457667615917","0.130457667615917","0.130457667615917"
"686","1372","1372","1372","0.13162538165874527","0.13162538165874527","0.13162538165874527"
"687","1374","1374","1374","0.1320790377198398","0.1320790377198398","0.1320790377198398"
"688","1376","1376","1376","0.1292020644241849","0.1292020644241849","0.1292020644241849"
"689","1378","1378","1378","0.12929303471478504","0.12929303471478504","0.12929303471478504"
"690","1380","1380","1380","0.1273210521719133","0.1273210521719133","0.1273210521719133"
"691","1382","1382","1382","0.12777713120471262","0.12777713120471262","0.12777713120471262"
"692","1384","1384","1384","0.12781369540788012","0.12781369540788012","0.12781369540788012"
"693","1386","1386","1386","0.13304849356559717","0.13304849356559717","0.13304849356559717"
"694","1388","1388","1388","0.1311306580436109","0.1311306580436109","0.1311306580436109"
"695","1390","1390","1390","0.12925307825822666","0.12925307825822666","0.12925307825822666"
"696","1392","1392","1392","0.13110038846106073","0.13110038846106073","0.13110038846106073"
"697","1394","1394","1394","0.13331762225613705","0.13331762225613705","0.13331762225613705"
"698","1396","1396","1396","0.1304084076945985","0.1304084076945985","0.1304084076945985"
"699","1398","1398","1398","0.1332912151628501","0.1332912151628501","0.1332912151628501"
"700","1400","1400","1400","0.13124266490390069","0.13124266490390069","0.13124266490390069"
"701","1402","1402","1402","0.13153303048069595","0.13153303048069595","0.13153303048069595"
"702","1404","1404","1404","0.13128644947896778","0.13128644947896778","0.13128644947896778"
"703","1406","1406","1406","0.13000221287624875","0.13000221287624875","0.13000221287624875"
"704","1408","1408","1408","0.1316010885954558","0.1316010885954558","0.1316010885954558"
"705","1410","1410","1410","0.13215790705225375","0.13215790705225375","0.13215790705225375"
"706","1412","1412","1412","0.12929875256099643","0.12929875256099643","0.12929875256099643"
"707","1414","1414","1414","0.13101602118861802","0.13101602118861802","0.13101602118861802"
"708","1416","1416","1416","0.13288059785128054","0.13288059785128054","0.13288059785128054"
"709","1418","1418","1418","0.13360907257063123","0.13360907257063123","0.13360907257063123"
"710","1420","1420","1420","0.1320380972523056","0.1320380972523056","0.1320380972523056"
"711","1422","1422","1422","0.13333023805731564","0.13333023805731564","0.13333023805731564"
"712","1424","1424","1424","0.12966577599139206","0.12966577599139206","0.12966577599139206"
"713","1426","1426","1426","0.13039973614427586","0.13039973614427586","0.13039973614427586"
"714","1428","1428","1428","0.1332084780233454","0.1332084780233454","0.1332084780233454"
"715","1430","1430","1430","0.13180028568874458","0.13180028568874458","0.13180028568874458"
"716","1432","1432","1432","0.1305995335545449","0.1305995335545449","0.1305995335545449"
